start_time_uk,temperature,date,snow,ground_pressure,humidity,wind_speed,site_name,rain,pressure,wind_deg,clouds
10:00:00,16.08,2021-06-12,0.0,1019.0,73.0,4.94,bluegates,0.0,1023.0,308.0,100.0
10:00:00,16.59,2021-06-12,0.0,1019.0,74.0,2.47,isle_of_wight,0.0,1024.0,354.0,90.0
10:00:00,17.81,2021-06-13,0.0,984.0,76.0,1.7,rheidol,0.0,1027.0,223.0,2.0
10:00:00,20.0,2021-06-13,0.0,1023.0,70.0,2.55,morton,0.0,1027.0,217.0,3.0
10:00:00,16.06,2021-06-13,0.0,1024.0,84.0,3.67,isle_of_wight,0.0,1028.0,116.0,43.0
10:00:00,16.95,2021-06-13,0.0,1025.0,67.0,0.44,bluegates,0.0,1028.0,204.0,2.0
10:00:00,15.62,2021-06-13,0.0,1017.0,81.0,4.56,trysglwyn,0.0,1027.0,221.0,96.0
10:00:00,13.12,2021-06-14,0.0,1013.0,82.0,5.24,trysglwyn,0.0,1022.0,289.0,100.0
10:00:00,13.37,2021-06-14,0.0,979.0,96.0,2.39,rheidol,0.0,1022.0,270.0,100.0
10:00:00,18.94,2021-06-14,0.0,1016.0,74.0,5.29,morton,0.0,1020.0,273.0,100.0
10:00:00,18.16,2021-06-14,0.0,1018.0,77.0,1.1,isle_of_wight,0.0,1022.0,275.0,1.0
10:00:00,19.47,2021-06-14,0.0,1018.0,73.0,3.89,bluegates,0.0,1021.0,252.0,2.0
10:00:00,14.06,2021-06-15,0.0,1012.0,73.0,2.39,trysglwyn,0.0,1022.0,197.0,75.0
10:00:00,15.91,2021-06-15,0.0,1020.0,69.0,2.25,bluegates,0.0,1023.0,30.0,100.0
10:00:00,14.42,2021-06-15,0.0,979.0,66.0,1.98,rheidol,0.0,1022.0,187.0,95.0
10:00:00,15.85,2021-06-15,0.0,1018.0,61.0,0.25,morton,0.0,1023.0,69.0,92.0
10:00:00,15.86,2021-06-15,0.0,1018.0,71.0,2.84,isle_of_wight,0.0,1022.0,49.0,100.0
10:00:00,16.1,2021-06-16,0.0,969.0,79.0,3.68,rheidol,0.0,1012.0,198.0,88.0
10:00:00,19.01,2021-06-16,0.0,1008.0,59.0,4.54,morton,0.0,1013.0,204.0,2.0
10:00:00,16.96,2021-06-16,0.0,1010.0,78.0,1.76,isle_of_wight,0.0,1014.0,155.0,0.0
10:00:00,17.56,2021-06-16,0.0,1011.0,78.0,2.97,bluegates,0.0,1014.0,132.0,19.0
10:00:00,13.07,2021-06-16,0.0,1001.0,95.0,2.16,trysglwyn,1.04,1011.0,215.0,100.0
10:00:00,12.86,2021-06-17,0.0,1003.0,78.0,5.09,trysglwyn,0.0,1012.0,310.0,94.0
10:00:00,12.5,2021-06-17,0.0,969.0,79.0,2.84,rheidol,0.0,1012.0,318.0,98.0
10:00:00,14.47,2021-06-17,0.0,1006.0,91.0,4.33,morton,0.0,1010.0,339.0,100.0
10:00:00,14.44,2021-06-17,0.0,1006.0,94.0,5.1,isle_of_wight,0.54,1011.0,307.0,100.0
10:00:00,17.26,2021-06-17,0.0,1005.0,99.0,2.01,bluegates,3.34,1008.0,211.0,100.0
10:00:00,11.93,2021-06-18,0.0,1009.0,71.0,6.29,trysglwyn,0.0,1019.0,352.0,43.0
10:00:00,12.81,2021-06-18,0.0,974.0,65.0,2.76,rheidol,0.0,1017.0,2.0,74.0
10:00:00,12.66,2021-06-18,0.0,1012.0,89.0,4.02,morton,0.78,1017.0,29.0,100.0
10:00:00,14.85,2021-06-18,0.0,1009.0,98.0,5.61,bluegates,1.63,1012.0,2.0,100.0
10:00:00,12.65,2021-06-18,0.0,1010.0,92.0,7.57,isle_of_wight,0.61,1014.0,1.0,100.0
10:00:00,13.5,2021-06-19,0.0,971.0,80.0,2.19,rheidol,0.34,1014.0,163.0,93.0
10:00:00,14.5,2021-06-19,0.0,1012.0,78.0,2.46,morton,0.0,1016.0,31.0,77.0
10:00:00,13.04,2021-06-19,0.0,1012.0,84.0,2.51,isle_of_wight,0.0,1016.0,104.0,99.0
10:00:00,14.14,2021-06-19,0.0,1013.0,78.0,3.68,bluegates,0.0,1016.0,336.0,100.0
10:00:00,13.33,2021-06-19,0.0,1005.0,75.0,0.77,trysglwyn,0.0,1014.0,160.0,88.0
10:00:00,13.11,2021-06-20,0.0,1000.0,87.0,6.04,trysglwyn,0.0,1009.0,91.0,99.0
10:00:00,10.36,2021-06-20,0.0,965.0,95.0,3.46,rheidol,0.0,1008.0,78.0,100.0
10:00:00,11.23,2021-06-20,0.0,1006.0,95.0,4.11,morton,0.24,1011.0,65.0,100.0
10:00:00,15.61,2021-06-20,0.0,1004.0,88.0,4.5,isle_of_wight,0.31,1008.0,213.0,88.0
10:00:00,14.49,2021-06-20,0.0,1006.0,91.0,3.6,bluegates,0.0,1009.0,92.0,100.0
10:00:00,12.54,2021-06-21,0.0,1006.0,87.0,6.42,trysglwyn,0.0,1016.0,5.0,100.0
10:00:00,13.14,2021-06-21,0.0,971.0,65.0,4.41,rheidol,0.0,1014.0,36.0,82.0
10:00:00,14.31,2021-06-21,0.0,1010.0,65.0,5.97,morton,0.0,1014.0,37.0,80.0
10:00:00,11.9,2021-06-21,0.0,1008.0,93.0,7.13,bluegates,1.9,1011.0,30.0,100.0
10:00:00,11.72,2021-06-21,0.0,1006.0,93.0,9.78,isle_of_wight,4.1,1010.0,37.0,100.0
10:00:00,12.53,2021-06-22,0.0,1015.0,75.0,3.65,trysglwyn,0.0,1025.0,343.0,23.0
10:00:00,11.81,2021-06-22,0.0,980.0,64.0,3.86,rheidol,0.0,1024.0,46.0,16.0
10:00:00,13.47,2021-06-22,0.0,1019.0,63.0,5.41,morton,0.0,1023.0,19.0,46.0
10:00:00,12.39,2021-06-22,0.0,1015.0,76.0,9.48,isle_of_wight,0.11,1020.0,36.0,100.0
10:00:00,14.44,2021-06-22,0.0,1017.0,66.0,7.98,bluegates,0.0,1020.0,34.0,95.0
10:00:00,11.72,2021-06-23,0.0,981.0,68.0,1.95,rheidol,0.0,1025.0,293.0,100.0
10:00:00,10.08,2021-06-23,0.0,1015.0,94.0,3.68,trysglwyn,1.38,1025.0,230.0,100.0
10:00:00,16.06,2021-06-23,0.0,1020.0,56.0,1.4,morton,0.0,1024.0,273.0,0.0
10:00:00,13.57,2021-06-23,0.0,1020.0,64.0,4.26,isle_of_wight,0.0,1024.0,27.0,70.0
10:00:00,13.81,2021-06-23,0.0,1021.0,69.0,3.62,bluegates,0.0,1024.0,27.0,91.0
10:00:00,16.88,2021-06-24,0.0,1018.0,76.0,1.48,morton,0.0,1022.0,253.0,99.0
10:00:00,15.05,2021-06-24,0.0,1019.0,57.0,2.02,bluegates,0.0,1023.0,52.0,4.0
10:00:00,15.61,2021-06-24,0.0,1019.0,68.0,1.8,isle_of_wight,0.0,1023.0,52.0,65.0
10:00:00,9.94,2021-06-24,0.0,980.0,96.0,0.5,rheidol,1.39,1024.0,290.0,100.0
10:00:00,13.38,2021-06-24,0.0,1014.0,91.0,1.94,trysglwyn,0.0,1023.0,244.0,100.0
